id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
929,CFB4,small_airport,Trout Lake Airport,56.5,-114.5500031,2290,NA,Canada,CA,Alberta,CA-AB,AB,Trout Lake,0,CFB4,,CFB4,,https://en.wikipedia.org/wiki/Trout_Lake_Airport_(Alberta),FB4,50,2008-06-13T14:30:04+00:00
617,CAE4,small_airport,Tsacha Lake Airport,53.019365,-124.843891,3450,NA,Canada,CA,British Columbia,CA-BC,BC,Tsacha Lake,0,CAE4,,CAE4,,https://en.wikipedia.org/wiki/Tsacha_Lake_Airport,AE4,50,2022-05-14T19:03:42+00:00
719,CBT3,small_airport,Tsetzi Lake (Pan Phillips) Airport,52.97190094,-125.0270004,3550,NA,Canada,CA,British Columbia,CA-BC,BC,Tsetzi Lake,0,CBT3,,CBT3,,https://en.wikipedia.org/wiki/Tsetzi_Lake_(Pan_Phillips)_Airport,BT3,50,2008-06-13T14:30:04+00:00
316099,CTM7,small_airport,Tundra Mine/Salamita Mine Aerodrome,64.0725,-111.158,1445,NA,Canada,CA,Northwest Territories,CA-NT,NT,Tundra and Salamita Mines,0,CTM7,,CTM7,,https://en.wikipedia.org/wiki/Tundra_Mine/Salamita_Mine_Aerodrome,,50,2015-10-30T22:18:48+00:00
1022,CFY6,small_airport,Turner Valley Bar N Ranch Airport,50.65439987,-114.3440018,4210,NA,Canada,CA,Alberta,CA-AB,AB,Turner Valley Bar N Ranch,0,CFY6,,CFY6,,https://en.wikipedia.org/wiki/Turner_Valley_Bar_N_Ranch_Airport,FY6,50,2008-06-13T14:30:04+00:00
992,CFS7,small_airport,Twin Creeks Airport,62.61940002,-131.279007,2913,NA,Canada,CA,Yukon,CA-YT,YT,Twin Creeks,0,CFS7,,CFS7,,https://en.wikipedia.org/wiki/Twin_Creeks_Airport,FS7,50,2008-06-13T14:30:04+00:00
40037,CA-0391,small_airport,Ullswater Airport,45.2107,-79.5045,1012,NA,Canada,CA,Ontario,CA-ON,ON,Ullswater,0,CLW2,,CLW2,,https://en.wikipedia.org/wiki/Ullswater_Aerodrome,PN5,50,2016-09-29T20:22:48+00:00
40039,CA-0393,small_airport,Upper Kent Airport,46.587133,-67.719555,246,NA,Canada,CA,New Brunswick,CA-NB,NB,Upper Kent,0,CCH2,,CCH2,,https://en.wikipedia.org/wiki/Upper_Kent_Aerodrome,CH2,50,2016-10-07T23:10:06+00:00
320561,CVM2,small_airport,Victor Mine Airport,52.832802,-83.924801,284,NA,Canada,CA,Ontario,CA-ON,ON,Victor Diamond Mine,0,CVM2,,CVM2,,https://en.wikipedia.org/wiki/Victor_Mine_Aerodrome,,50,2016-09-27T22:50:34+00:00
430047,CA-0811,small_airport,Michell Airpark,48.5658,-123.391178,,NA,Canada,CA,British Columbia,CA-BC,BC,Victoria,0,,,,,,,50,2022-09-21T23:15:23+00:00
1624,CVS2,small_airport,Viking (South) Airport,53.0256,-111.948997,2242,NA,Canada,CA,Alberta,CA-AB,AB,Viking,0,CVS2,,CVS2,,https://en.wikipedia.org/wiki/Viking_(South)_Aerodrome,,50,2022-04-01T20:51:09+00:00
46528,CRF3,small_airport,Edmonton / Villeneuve (Rose Field),53.645556,-113.802778,2190,NA,Canada,CA,Alberta,CA-AB,AB,Villeneuve,0,CRF3,,CRF3,,https://en.wikipedia.org/wiki/Edmonton/Villeneuve_(Rose_Field)_Aerodrome,,50,2016-09-08T21:51:39+00:00
1157,CJZ5,closed,Virden (West) Airport,49.88330078,-101.0670013,1510,NA,Canada,CA,Manitoba,CA-MB,MB,Virden,0,,,,,https://en.wikipedia.org/wiki/Virden_(West)_Airport,"JZ5, CJZ5, CJZ5",50,2011-04-21T17:22:16+00:00
1227,CKR7,small_airport,Virden (Gabrielle Farm) Airport,49.78469849,-100.9560013,1440,NA,Canada,CA,Manitoba,CA-MB,MB,Virden,0,CKR7,,CKR7,,https://en.wikipedia.org/wiki/Virden_(Gabrielle_Farm)_Airport,KR7,50,2008-06-13T14:30:04+00:00
299272,CA-0497,small_airport,Vulcan / Kirkcaldy Airport,50.331944,-113.357778,3418,NA,Canada,CA,Alberta,CA-AB,AB,Vulcan,0,CVL2,,CVL2,,https://en.wikipedia.org/wiki/Vulcan/Kirkcaldy_Aerodrome,"RCAF Station Vulcan, BCATP Vulcan",50,2016-09-27T23:45:44+00:00
298404,CA-0473,closed,Burnaby Field,42.884282,-79.319036,,NA,Canada,CA,Ontario,CA-ON,ON,Wainfleet,0,,,,,,,50,2022-11-16T14:05:40+00:00
1396,CPE5,small_airport,Port Colborne Airport,42.877499,-79.352798,600,NA,Canada,CA,Ontario,CA-ON,ON,Wainfleet,0,CPE5,,CPE5,,https://en.wikipedia.org/wiki/Port_Colborne_Airport,"PE5, Skydive Burnaby",50,2022-11-16T14:05:03+00:00
945,CFF7,heliport,Wainwright / Camp Wainwright Field,52.82793368,-110.9042788,2170,NA,Canada,CA,Alberta,CA-AB,AB,Wainwright,0,CFF7,,CFF7,,https://en.wikipedia.org/wiki/Wainwright/Camp_Wainwright_Field_Airport,FF7,50,2011-04-23T19:29:03+00:00
978,CFP7,small_airport,Wainwright Field 21 Airport,52.830601,-111.100998,2260,NA,Canada,CA,Alberta,CA-AB,AB,Wainwright,0,CYWN,,CFP7,,https://en.wikipedia.org/wiki/Wainwright/Wainwright_(Field_21)_Airport,FP7,50,2017-06-11T10:54:34+00:00
1236,CKT7,small_airport,Wakaw Airport,52.64905225,-105.7630634,1660,NA,Canada,CA,Saskatchewan,CA-SK,SK,Wakaw,0,CKT7,,CKT7,,https://en.wikipedia.org/wiki/Wakaw_Airport,KT7,50,2011-04-23T19:30:47+00:00
953,CFH8,small_airport,Warburg / Zajes Airport,53.21777753,-114.3366051,2530,NA,Canada,CA,Alberta,CA-AB,AB,Warburg,0,CFH8,,CFH8,,https://en.wikipedia.org/wiki/Warburg/Zajes_Airport,FH8,50,2011-04-23T19:32:05+00:00
1251,CKX2,closed,Warren / Woodlands Airport,50.159401,-97.591104,817,NA,Canada,CA,Manitoba,CA-MB,MB,Warren,0,,,,,https://en.wikipedia.org/wiki/Warren/Woodlands_Airport,"KX2, CKX2",50,2017-04-01T19:25:10+00:00
353846,CWS2,small_airport,Washago Aerodrome,44.740439,-79.361866,749,NA,Canada,CA,Ontario,CA-ON,ON,Washago,0,CWS2,,CWS2,,https://en.wikipedia.org/wiki/Washago_Aerodrome,,50,2022-04-01T19:41:56+00:00
1246,CKV7,small_airport,Wawota Airport,49.89448234,-102.0304585,2168,NA,Canada,CA,Saskatchewan,CA-SK,SK,Wawota,0,CKV7,,CKV7,,https://en.wikipedia.org/wiki/Wawota_Airport,KV7,50,2011-04-23T19:36:04+00:00
1070,CJF5,closed,West Poplar Airport,49.003101,-106.387001,2885,NA,Canada,CA,Saskatchewan,CA-SK,SK,West Poplar,0,,,,,https://en.wikipedia.org/wiki/West_Poplar_Airport,"JF5, CJF5",50,2017-04-01T19:21:34+00:00
320700,CHF3,small_airport,Hnatko Farms Airport,54.1996,-114.123502,2053,NA,Canada,CA,Alberta,CA-AB,AB,Westlock,0,CHF3,,CHF3,,https://en.wikipedia.org/wiki/Westlock_(Hnatko_Farms)_Aerodrome,,50,2016-10-08T03:22:01+00:00
46577,CA-0443,small_airport,Brier Island Airstrip,44.25700309,-66.35935307,,NA,Canada,CA,Nova Scotia,CA-NS,NS,Westport,0,,,,,,,50,2010-11-17T10:04:18+00:00
1566,CSU5,small_airport,Weymontachie Airport,47.93690109,-73.81719971,1171,NA,Canada,CA,Quebec,CA-QC,QC,Weymontachie,0,CSU5,,CSU5,,https://en.wikipedia.org/wiki/Weymontachie_Airport,SU5,50,2008-06-13T14:30:04+00:00
320587,CA-0635,small_airport,Stouffville Airport,43.9931,-79.2674,972,NA,Canada,CA,Ontario,CA-ON,ON,Whitchurch–Stouffville,0,CBB2,,CBB2,,,,50,2016-09-30T00:26:57+00:00
1625,CWC1,small_airport,White City (Radomsky) Airport,50.43970108,-104.3059998,2020,NA,Canada,CA,Saskatchewan,CA-SK,SK,White City,0,CWC1,,CWC1,,https://en.wikipedia.org/wiki/White_City_(Radomsky)_Airport,WC1,50,2008-06-13T14:30:04+00:00
355523,CA-0798,small_airport,Carcross Cutoff Airport,60.609579,-134.795256,2282,NA,Canada,CA,Yukon,CA-YT,YT,Whitehorse,0,,,,,,,50,2022-07-08T15:11:52+00:00
979,CFP8,small_airport,Whitehorse / Cousins Airport,60.8117344,-135.1821327,2200,NA,Canada,CA,Yukon,CA-YT,YT,Whitehorse,0,CFP8,,CFP8,,https://en.wikipedia.org/wiki/Whitehorse/Cousins_Airport,FP8,50,2011-04-23T19:49:09+00:00
1256,CKY2,small_airport,Whitewood Airport,50.33477838,-102.2744751,2000,NA,Canada,CA,Saskatchewan,CA-SK,SK,Whitewood,0,CKY2,,CKY2,,https://en.wikipedia.org/wiki/Whitewood_Airport,KY2,50,2011-04-23T19:50:42+00:00
299263,cjj3,small_airport,Wildwood / Loche Mist Farms Airstrip,53.546531,-115.260657,2880,NA,Canada,CA,Alberta,CA-AB,AB,Wildwood,0,CJJ3,,CJJ3,,https://en.wikipedia.org/wiki/Wildwood/Loche_Mist_Farms_Aerodrome,,50,2016-09-29T15:35:48+00:00
1250,CKW7,closed,Wilkie Airport,52.403099,-108.720001,2149,NA,Canada,CA,Saskatchewan,CA-SK,SK,Wilkie,0,,,,,https://en.wikipedia.org/wiki/Wilkie_Airport,"KW7, CKW7",50,2017-01-22T13:24:09+00:00
1259,CKZ2,closed,Willow Bunch Airport,49.400002,-105.667,2427,NA,Canada,CA,Saskatchewan,CA-SK,SK,Willow Bunch,0,,,,,https://en.wikipedia.org/wiki/Willow_Bunch_Airport,"KZ2, CKZ2",50,2017-04-01T19:18:07+00:00
1354,CNW2,closed,Windermere Airport,45.162498,-79.535302,746,NA,Canada,CA,Ontario,CA-ON,ON,Windermere,0,,,,,https://en.wikipedia.org/wiki/Windermere_Airport,"NW2, CNW2",50,2017-04-01T19:14:21+00:00
40057,CA-0411,small_airport,Wingham (Inglis Field) Airport,43.897621,-81.335737,1035,NA,Canada,CA,Ontario,CA-ON,ON,Wingham,0,CWH5,,CWH5,,https://en.wikipedia.org/wiki/Wingham_(Inglis_Field)_Aerodrome,"PP5, CPP5",50,2016-09-29T18:03:16+00:00
1262,CKZ7,small_airport,Winkler Airport,49.16690063,-97.92030334,850,NA,Canada,CA,Manitoba,CA-MB,MB,Winkler,0,CKZ7,,CKZ7,,https://en.wikipedia.org/wiki/Winkler_Airport,KZ7,50,2008-06-13T14:30:04+00:00
46631,CA-0449,small_airport,Woodstock Private Airstrip,43.128144,-80.800785,1048,NA,Canada,CA,Ontario,CA-ON,ON,Woodstock,0,,,,,,,50,2022-02-22T17:03:11+00:00
1319,CNL8,small_airport,Wyevale (Boker Field) Airport,44.65530014,-79.87889862,705,NA,Canada,CA,Ontario,CA-ON,ON,Wyevale,0,CNL8,,CNL8,,https://en.wikipedia.org/wiki/Wyevale_(Boker_Field)_Airport,NL8,50,2008-06-13T14:30:04+00:00
353839,CZF2,small_airport,Dillon Field,44.19659,-79.309402,860,NA,Canada,CA,Ontario,CA-ON,ON,"Zephyr,",0,CZF2,,CZF2,,https://en.wikipedia.org/wiki/Zephyr/Dillon_Field_Aerodrome,,50,2022-04-01T00:15:05+00:00
1158,CKA4,small_airport,Zhoda Airport,49.28079987,-96.50109863,950,NA,Canada,CA,Manitoba,CA-MB,MB,Zhoda,0,CKA4,,CKA4,,https://en.wikipedia.org/wiki/Zhoda_Airport,KA4,50,2008-06-13T14:30:04+00:00
28153,CBC3,seaplane_base,Alert Bay Seaplane Base,50.58330154,-126.9329987,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBC3,,CBC3,,,,25,2008-07-14T08:45:08+00:00
28156,CBE7,seaplane_base,Alliford Bay Seaplane Base,53.21500015,-131.9909973,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBE7,,CBE7,,,,25,2008-07-14T08:45:08+00:00
28176,CAR9,seaplane_base,Bella Bella/Waglisla Seaplane Base,52.166698,-128.132994,0,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAR9,,CAR9,,https://en.wikipedia.org/wiki/Bella_Bella/Waglisla_Water_Aerodrome,,25,2016-10-19T22:55:07+00:00
28182,CAG6,seaplane_base,Blind Channel Seaplane Base,50.416698,-125.5,0,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAG6,,CAG6,,https://en.wikipedia.org/wiki/Blind_Channel_Water_Aerodrome,AG6,25,2017-06-11T17:46:45+00:00
28188,CAK6,seaplane_base,Camp Cordero Seaplane Base,50.446694,-125.453785,0,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAK6,,CAK6,,https://en.wikipedia.org/wiki/Camp_Cordero_Water_Aerodrome,AK6,25,2016-10-09T14:04:11+00:00
28207,CBD3,closed,Dawson Creek Seaplane Base,55.74499893,-120.1829987,2145,NA,Canada,CA,British Columbia,CA-BC,BC,,0,,,,,,"CBD3, CBD3, CBD3",25,2014-03-27T11:29:52+00:00
28219,CAK8,seaplane_base,Finlay Bay Seaplane Base,55.97919846,-123.7770004,2205,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAK8,,CAK8,,,,25,2008-06-13T14:30:04+00:00
28224,CAU9,seaplane_base,Fort Grahame Seaplane Base,56.52750015,-124.4729996,2205,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAU9,,CAU9,,,,25,2012-04-29T15:20:00+00:00
28232,CAW6,seaplane_base,Fort Ware Seaplane Base,57.4236,-125.6442,2480,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAW6,,CAW6,,https://en.wikipedia.org/wiki/Fort_Ware_Water_Aerodrome,AW6,25,2016-10-16T08:08:55+00:00
28233,CBJ8,seaplane_base,Fraser Lake Seaplane Base,54.06669998,-124.8830032,2205,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBJ8,,CBJ8,,,,25,2011-02-09T10:04:17+00:00
28247,CBY6,seaplane_base,Green Lake Seaplane Base,51.4219017,-121.2139969,3507,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBY6,,CBY6,,,,25,2008-06-13T14:30:04+00:00
28273,CBA3,seaplane_base,Kincolith Seaplane Base,55,-129.9499969,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBA3,,CBA3,,,,25,2008-07-14T08:45:08+00:00
28276,CAR7,seaplane_base,Kyuquot Seaplane Base,50.03329849,-127.3669968,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAR7,,CAR7,,,,25,2008-07-14T08:45:08+00:00
28301,CAT7,seaplane_base,Lasqueti Island/False Bay Seaplane Base,49.5,-124.3499985,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAT7,,CAT7,,,,25,2008-07-14T08:45:08+00:00
28311,CAV7,seaplane_base,Mansons Landing Seaplane Base,50.06669998,-124.9830017,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAV7,YMU,CAV7,,https://en.wikipedia.org/wiki/Mansons_Landing_Water_Aerodrome,,25,2012-04-24T00:42:59+00:00
28319,CAX7,seaplane_base,Minstrel Island Seaplane Base,50.61669922,-126.3170013,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAX7,,CAX7,,,,25,2008-07-14T08:45:08+00:00
28326,CBE8,seaplane_base,Moose Lake (Lodge) Seaplane Base,53.07580185,-125.401001,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBE8,,CBE8,,,,25,2008-07-14T08:45:08+00:00
28328,CBF8,seaplane_base,Muncho Lake/Mile 462 Seaplane Base,59.00999832,-125.7740021,2681,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CBF8,,CBF8,,,,25,2008-06-13T14:30:04+00:00
28373,CPW9,seaplane_base,Port Alberni Seaplane Base,49.23189926,-124.8150024,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CPW9,,CPW9,,,,25,2008-07-14T08:45:08+00:00
28380,CAM8,seaplane_base,Port McNeill Seaplane Base,50.59223146,-127.0883846,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAM8,,CAM8,,,AM8,25,2010-09-23T10:57:54+00:00
28384,CAQ8,seaplane_base,Powell Lake Seaplane Base,49.88330078,-124.5329971,183,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAQ8,WPL,CAQ8,,https://en.wikipedia.org/wiki/Powell_Lake_Water_Aerodrome,,25,2013-06-30T13:03:10+00:00
28389,CAQ6,seaplane_base,Queen Charlotte City Seaplane Base,53.25282,-132.074214,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAQ6,ZQS,CAQ6,,https://en.wikipedia.org/wiki/Queen_Charlotte_City_Water_Aerodrome,,25,2022-08-11T18:07:04+00:00
28424,CSU6,seaplane_base,Spout Lake Seaplane Base,52.00749969,-121.4449997,3560,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CSU6,,CSU6,,,,25,2008-06-13T14:30:04+00:00
28437,CAH9,closed,Telegraph Creek Seaplane Base,57.900002,-131.182999,1100,NA,Canada,CA,British Columbia,CA-BC,BC,,0,,,,,https://en.wikipedia.org/wiki/Telegraph_Creek_Water_Aerodrome,"AH9, CAH9, CAH9",25,2017-06-11T17:15:16+00:00
28450,CAN3,seaplane_base,Ucluelet Seaplane Base,48.950003,-125.550005,,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAN3,,CAN3,,https://en.wikipedia.org/wiki/Ucluelet_Water_Aerodrome,AN3,25,2016-10-27T19:47:03+00:00
28457,CVW2,seaplane_base,Vernon/Wildlife Seaplane Base,50.24359894,-119.3440018,1122,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CVW2,,CVW2,,,,25,2008-06-13T14:30:04+00:00
28463,CAW9,seaplane_base,Whaletown Seaplane Base,50.108504,-125.051001,0,NA,Canada,CA,British Columbia,CA-BC,BC,,0,CAW9,,CAW9,,https://en.wikipedia.org/wiki/Whaletown_Water_Aerodrome,AW9,25,2016-10-22T08:20:21+00:00
28179,CJX6,seaplane_base,Bird River Seaplane Base,50.40000153,-95.75,826,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJX6,,CJX6,,,,25,2008-06-13T14:30:04+00:00
28180,CJY6,seaplane_base,Bissett Seaplane Base,51.016701,-95.683296,824,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJY6,,CJY6,,https://en.wikipedia.org/wiki/Bissett_Water_Aerodrome,JY6,25,2020-02-26T14:38:12+00:00
28239,CJP8,seaplane_base,Gillam Seaplane Base,56.354401,-94.656403,470,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJP8,,CJP8,,https://en.wikipedia.org/wiki/Gillam_Water_Aerodrome,JP8,25,2016-10-16T08:34:37+00:00
28240,CJS8,seaplane_base,Gods Lake Narrows Seaplane Base,54.54999924,-94.46669769,595,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJS8,,CJS8,,,,25,2008-06-13T14:30:04+00:00
28248,CJW8,seaplane_base,Gunisao Lake Seaplane Base,53.51670074,-96.36669922,866,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJW8,,CJW8,,,,25,2008-06-13T14:30:04+00:00
28275,CKW8,seaplane_base,Knee Lake Seaplane Base,54.89080048,-94.80750275,577,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKW8,,CKW8,,,,25,2008-06-13T14:30:04+00:00
28282,CJS9,seaplane_base,Lac Du Bonnet (North) Seaplane Base,50.28329849,-96,836,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CJS9,,CJS9,,,,25,2008-06-13T14:30:04+00:00
28303,CKA3,seaplane_base,Leaf Rapids Seaplane Base,56.54999924,-99.9332962,849,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKA3,,CKA3,,,,25,2008-06-13T14:30:04+00:00
28306,CKD3,seaplane_base,Lynn Lake (Eldon Lake) Seaplane Base,56.81719971,-101.0189972,1100,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKD3,,CKD3,,,,25,2008-06-13T14:30:04+00:00
28316,CKJ3,seaplane_base,Mcgavock Lake Seaplane Base,56.56669998,-101.5,1100,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKJ3,,CKJ3,,,,25,2008-06-13T14:30:04+00:00
28344,CKY3,seaplane_base,Norway House Seaplane Base,53.98529816,-97.79389954,712,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKY3,,CKY3,,,,25,2008-06-13T14:30:04+00:00
28369,CKT8,seaplane_base,Pine Dock Seaplane Base,51.6108017,-96.81719971,712,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKT8,,CKT8,,,,25,2008-06-13T14:30:04+00:00
28393,CKT4,seaplane_base,Red Sucker Lake Seaplane Base,54.15470123,-93.56330109,720,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKT4,,CKT4,,,,25,2008-06-13T14:30:04+00:00
28412,CKC5,seaplane_base,Selkirk Seaplane Base,50.16669846,-96.86669922,735,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKC5,,CKC5,,,,25,2008-06-13T14:30:04+00:00
28415,CKB9,seaplane_base,Shoal Lake Seaplane Base,50.43330002,-100.5999985,,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKB9,,CKB9,,,,25,2008-07-14T08:45:08+00:00
28416,CKJ5,seaplane_base,Silver Falls Seaplane Base,50.5,-96.09999847,755,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKJ5,,CKJ5,,,,25,2008-06-13T14:30:04+00:00
28421,CKM5,seaplane_base,Snow Lake Seaplane Base,54.883301,-100.032997,890,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKM5,,CKM5,,https://en.wikipedia.org/wiki/Snow_Lake_Water_Aerodrome,KM5,25,2016-10-27T22:04:27+00:00
28442,CKD6,seaplane_base,Thompson Seaplane Base,55.75,-97.83329773,596,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKD6,,CKD6,,,,25,2008-06-13T14:30:04+00:00
28460,CKK6,seaplane_base,Wabowden Seaplane Base,54.91669846,-98.61669922,744,NA,Canada,CA,Manitoba,CA-MB,MB,,0,CKK6,,CKK6,,,,25,2008-06-13T14:30:04+00:00
28154,CPN6,seaplane_base,Algoma Mills Seaplane Base,46.18330002,-82.83329773,602,NA,Canada,CA,Ontario,CA-ON,ON,,0,CPN6,,CPN6,,,,25,2008-06-13T14:30:04+00:00
28160,CJF6,seaplane_base,Armstrong Seaplane Base,50.25,-89.05000305,1120,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJF6,,CJF6,,,,25,2008-06-13T14:30:04+00:00
28161,CKN6,closed,Armstrong/Waweig Lake Seaplane Base,50.133301,-89.116699,1025,NA,Canada,CA,Ontario,CA-ON,ON,,0,,,,,https://en.wikipedia.org/wiki/Armstrong/Waweig_Lake_Water_Aerodrome,"CKN6, CKN6, CKN6",25,2016-05-12T23:08:42+00:00
28168,CGL3,seaplane_base,Bala/Gibson Lake Seaplane Base,44.94860077,-79.72609711,635,NA,Canada,CA,Ontario,CA-ON,ON,,0,CGL3,,CGL3,,,,25,2008-06-13T14:30:04+00:00
28173,CNF5,seaplane_base,Batchawana Seaplane Base,46.91669846,-84.59999847,601,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNF5,,CNF5,,,,25,2008-06-13T14:30:04+00:00
28178,CJS6,seaplane_base,Big Hook Wilderness Camp Seaplane Base,53.56669998,-92.94999695,860,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJS6,,CJS6,,,,25,2008-06-13T14:30:04+00:00
28184,CJC7,seaplane_base,Burditt Lake Seaplane Base,48.91939926,-93.80220032,1150,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJC7,,CJC7,,,,25,2008-06-13T14:30:04+00:00
28191,CNL5,seaplane_base,Chapleau Seaplane Base,47.84999847,-83.40000153,1443,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNL5,,CNL5,,,,25,2008-06-13T14:30:04+00:00
28197,CNN5,seaplane_base,Cochrane Seaplane Base,49.10969925,-81.03330231,807,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNN5,,CNN5,,,,25,2008-06-13T14:30:04+00:00
28201,CJL7,seaplane_base,Confederation Lake Seaplane Base,51.04999924,-92.83329773,1323,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJL7,,CJL7,,,,25,2008-06-13T14:30:04+00:00
28205,CJT7,seaplane_base,Cushing Lake Seaplane Base,48.94419861,-90.50859833,1500,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJT7,,CJT7,,,,25,2008-06-13T14:30:04+00:00
28209,CJZ7,seaplane_base,Deer Lake/Keyamawun Seaplane Base,52.66669846,-94.41670227,1017,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJZ7,,CJZ7,,,,25,2008-06-13T14:30:04+00:00
28211,CNK5,seaplane_base,Dorset/Kawagama Lake (Old Mill Marina) Seaplane Base,45.26670074,-78.8082962,1165,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNK5,,CNK5,,,,25,2008-06-13T14:30:04+00:00
28214,CJE8,seaplane_base,Ear Falls Seaplane Base,50.58330154,-93.16670227,1171,NA,Canada,CA,Ontario,CA-ON,ON,,0,CJE8,,CJE8,,,,25,2008-06-13T14:30:04+00:00
28216,CNV5,seaplane_base,Elk Lake Seaplane Base,47.72790767,-80.32154918,925,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNV5,,CNV5,,,nv5,25,2010-12-31T10:03:54+00:00
28218,CFG8,seaplane_base,Fenelon Falls/Sturgeon Lake Seaplane Base,44.52389908,-78.7303009,812,NA,Canada,CA,Ontario,CA-ON,ON,,0,CFG8,,CFG8,,,,25,2008-06-13T14:30:04+00:00
28220,CNY5,seaplane_base,Five Mile Lake Seaplane Base,47.56669998,-83.21669769,1475,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNY5,,CNY5,,,,25,2008-06-13T14:30:04+00:00
28234,CGN1,closed,Gananoque Seaplane Base,44.32500076,-76.1568985,246,NA,Canada,CA,Ontario,CA-ON,ON,,0,,,,,,"CGN1, CGN1, CGN1",25,2009-06-22T13:42:08+00:00
28242,CNN7,seaplane_base,Gooderham/Pencil Lake Seaplane Base,44.79999924,-78.34999847,1060,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNN7,,CNN7,,,,25,2008-06-13T14:30:04+00:00
28244,CA-0565,seaplane_base,Gowganda/Gowganda Lake Seaplane Base,47.6506,-80.785301,930,NA,Canada,CA,Ontario,CA-ON,ON,,0,,,,,,,25,2016-02-14T21:16:25+00:00
28245,CND6,seaplane_base,Granitehill Lake Seaplane Base,49.09999847,-85.19999695,1200,NA,Canada,CA,Ontario,CA-ON,ON,,0,CND6,,CND6,,,,25,2008-06-13T14:30:04+00:00
28250,CNF6,seaplane_base,Haliburton Seaplane Base,45.00830078,-78.5667038,1043,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNF6,,CNF6,,,,25,2008-06-13T14:30:04+00:00
28255,CNH6,seaplane_base,Hawk Junction Seaplane Base,48.08330154,-84.55000305,1030,NA,Canada,CA,Ontario,CA-ON,ON,,0,CNH6,,CNH6,,,,25,2008-06-13T14:30:04+00:00
